ISBN;AccessionNum;LoanID;Title;Genre;Category;Publisher;Author;Author;OnLoan;Stock;Language;YearOfPublication;Yazar ISBN Kodu
ISBN_000000000002442;ACCS_000000000002376;LOAN_000000000002500;?ehir Efsaneleri;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Ersan Özer;Ersan;Özer;0;Türkçe;44524,48044;101170
ISBN_000000000002443;ACCS_000000000002377;LOAN_000000000002501;?ehir Efsaneleri ?nan?lmaz Ama 'Gerçek' Yüzlerce Hikaye!;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Ersan Özer;Ersan;Özer;0;Türkçe;44525,52515;101170
ISBN_000000000002444;ACCS_000000000002378;LOAN_000000000002502;?ehir Mektuplar?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Ahmet Rasim;Ahmet;Rasim;0;Türkçe;45026,3738;100063
ISBN_000000000002444;ACCS_000000000002379;LOAN_000000000002503;?ehir Mektuplar?;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Ahmet Rasim;Ahmet;Rasim;0;Türkçe;45345,56266;100063
ISBN_000000000002445;ACCS_000000000002380;LOAN_000000000002504;?ehir Ve Kültür ?stanbul;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Ahmet Emre Bilgili;Ahmet Emre;Bilgili;0;Türkçe;45363,91914;101171
ISBN_000000000002446;ACCS_000000000002381;LOAN_000000000002505;?ehirden Bir Çocuk Sevdin Yine;Roman;?iir;Ketebe Yay?nlar?;Cezmi Ersöz;Cezmi;Ersöz;0;Türkçe;44525,38856;100866
ISBN_000000000002447;ACCS_000000000002382;LOAN_000000000002506;?ehirler Kitab?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Guillermo Cabrera Infante;Guillermo Cabrera;Infante;0;Türkçe;44529,37057;101172
ISBN_000000000002448;ACCS_000000000002383;LOAN_000000000002507;?ehirleri Süsleyen Yolcu;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;Sad?k Yals?zuçanlar;Sad?k;Yals?zuçanlar;0;Türkçe;45042,543;100303
ISBN_000000000002449;ACCS_000000000002384;LOAN_000000000002508;?ehre Yans?yan Medeniyet Edebiyata Yans?yan ?ehir;Roman;Türk Edebiyat?;Hece Yay?nlar?;Mehmet Güne?;Mehmet;Güne?;0;Türkçe;45562,51706;100066
ISBN_000000000002450;ACCS_000000000002385;LOAN_000000000002509;?ehrin Aynalar?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Elif ?afak;Elif;?afak;0;Türkçe;45443,55315;100258
ISBN_000000000002451;ACCS_000000000002386;LOAN_000000000002510;?eker Portakal?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Jose Mauro De Vasconcelos;Jose Mauro De;Vasconcelos;0;Türkçe;45573,47031;100542
ISBN_000000000002452;ACCS_000000000002387;LOAN_000000000002511;?emspare;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Elif ?afak;Elif;?afak;0;Türkçe;44526,46373;100258
ISBN_000000000002453;ACCS_000000000002388;LOAN_000000000002512;?eyh Safiyüddin Re?ahat;Roman;Din ve Mitoloji;T.C ?stanbul Valili?i;Necip Faz?l K?sakürek;Necip Faz?l;K?sakürek;0;Türkçe;44900,46925;100038
ISBN_000000000002454;ACCS_000000000002389;LOAN_000000000002513;?eyler;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Georges Perec;Georges;Perec;0;Türkçe;45562,51203;101173
ISBN_000000000002455;ACCS_000000000002390;LOAN_000000000002514;?eytan Aya??;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Sherlock Holmes;Sherlock;Holmes;0;Türkçe;45566,40999;100224
ISBN_000000000002456;ACCS_000000000002391;LOAN_000000000002515;?eytan Tuza??;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Jack H?gg?ns;Jack;H?gg?ns;0;Türkçe;45568,27928;100179
ISBN_000000000002457;ACCS_000000000002392;LOAN_000000000002516;?eytan Ve Genç Kad?n;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Paulo Coelho;Paulo;Coelho;0;Türkçe;45443,48446;100859
ISBN_000000000002458;ACCS_000000000002393;LOAN_000000000002517;?eytan?n Kara Kedisi;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Yak Rivais;Yak;Rivais;0;Türkçe;44900,46005;101174
ISBN_000000000002459;ACCS_000000000002394;LOAN_000000000002518;??k;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Hüseyin Rahhmi Gürpinar;Hüseyin Rahhmi;Gürpinar;0;Türkçe;44529,38262;100114
ISBN_000000000002460;ACCS_000000000002395;LOAN_000000000002519;??psevdi;Roman;Türk Edebiyat?;Gülhane;Hüseyin Rahmi Gürp?nar;Hüseyin Rahmi;Gürp?nar;0;Türkçe;44900,54332;100443
ISBN_000000000002461;ACCS_000000000002396;LOAN_000000000002520;?iir Dünyas?na Yolculuk;Roman;?iir;Ketebe Yay?nlar?;Seçki;Seçki;0;0;Türkçe;44900,45521;101175
ISBN_000000000002462;ACCS_000000000002397;LOAN_000000000002521;?iir Güzeldir;Roman;?iir;Ketebe Yay?nlar?;Nurullah Can;Nurullah;Can;0;Türkçe;44525,33875;100326
ISBN_000000000002463;ACCS_000000000002398;LOAN_000000000002522;?iir Kumbaram;Roman;?iir;Ketebe Yay?nlar?;Selami Çiçek;Selami;Çiçek;0;Türkçe;44525,51003;101176
ISBN_000000000002464;ACCS_000000000002398;LOAN_000000000002523;?iir Kumbaram;Roman;?iir;Ketebe Yay?nlar?;Maltepe Küçükyal? Teknik Ve Anadolu Lisesi;Maltepe Küçükyal? Teknik Ve Anadolu;Lisesi;0;Türkçe;44529,37494;101177
ISBN_000000000002465;ACCS_000000000002399;LOAN_000000000002524;?iiri Düzde Ku?atmak;Roman;?iir;Ketebe Yay?nlar?;Gülten Ak?n;Gülten;Ak?n;0;Türkçe;44529,50112;100349
ISBN_000000000002466;ACCS_000000000002400;LOAN_000000000002525;?iirimizde Ana;Roman;?iir;Ketebe Yay?nlar?;Yavuz Bülent Bakiler;Yavuz Bülent;Bakiler;0;Türkçe;45586,54692;101152
ISBN_000000000002467;ACCS_000000000002401;LOAN_000000000002526;?iirler;Roman;?iir;Ketebe Yay?nlar?;Behçet Necatigil;Behçet;Necatigil;0;Türkçe;45586,547;101124
ISBN_000000000002468;ACCS_000000000002401;LOAN_000000000002527;?iirler;Roman;?iir;Ketebe Yay?nlar?;Ahmet Muhip D?ranas;Ahmet Muhip;D?ranas;0;Türkçe;44900,59087;101178
ISBN_000000000002469;ACCS_000000000002402;LOAN_000000000002528;?iirler Ve Yazarlar Sözlü?ü;Roman;?iir;Ketebe Yay?nlar?;?ükran Kardakul;?ükran;Kardakul;0;Türkçe;44901,44297;101167
ISBN_000000000002470;ACCS_000000000002403;LOAN_000000000002529;?iirleri;Roman;?iir;Ketebe Yay?nlar?;Orhan Veli;Orhan;Veli;0;Türkçe;44526,44977;100029
ISBN_000000000002471;ACCS_000000000002404;LOAN_000000000002530;?iirlerle Atatürk;Roman;Ortado?u (Yak?ndo?u);Ketebe Yay?nlar?;Hasan Ataba?;Hasan;Ataba?;0;Türkçe;44526,56966;101179
ISBN_000000000002472;ACCS_000000000002405;LOAN_000000000002531;?imdi Avrupa;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Aziz Nesin;Aziz;Nesin;0;Türkçe;44524,49921;100194
ISBN_000000000002473;ACCS_000000000002406;LOAN_000000000002532;?imdi Söz Konuklar?n;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Mehmet Tanju Akerman;Mehmet Tanju;Akerman;0;Türkçe;45363,87584;100804
ISBN_000000000002474;ACCS_000000000002407;LOAN_000000000002533;?imdi ?ehir ?çin Kalp Zaman?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Kemal Sayar;Kemal;Sayar;0;Türkçe;44901,38902;100020
ISBN_000000000002475;ACCS_000000000002408;LOAN_000000000002534;?imdi Ve Burada;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Paul Auster;Paul;Auster;0;Türkçe;44526,40699;100235
ISBN_000000000002476;ACCS_000000000002409;LOAN_000000000002535;?imdiki Çocuklar Harika;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Aziz Nesin;Aziz;Nesin;0;Türkçe;44526,33529;100194
ISBN_000000000002477;ACCS_000000000002410;LOAN_000000000002536;?imdilik Havadisler Bunlar;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Erhan Genç;Erhan;Genç;0;Türkçe;44526,44875;100017
ISBN_000000000002478;ACCS_000000000002411;LOAN_000000000002537;?im?ek;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Peyami Safa;Peyami;Safa;0;Türkçe;44900,55042;100021
ISBN_000000000002479;ACCS_000000000002412;LOAN_000000000002538;?irpençe;Roman;Tarih ve Co?rafya;Gülhane;Yavuz Bahad?ro?lu;Yavuz;Bahad?ro?lu;0;Türkçe;45345,56772;100118
ISBN_000000000002480;ACCS_000000000002413;LOAN_000000000002539;?i?haneye Ya?mur Ya??yordu;Roman;Türk Edebiyat?;Gülhane;Haldun Taner;Haldun;Taner;0;Türkçe;44900,52084;100148
ISBN_000000000002481;ACCS_000000000002414;LOAN_000000000002540;?izofren A?ka Mektup;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Cezmi Ersöz;Cezmi;Ersöz;0;Türkçe;45429,40515;100866
ISBN_000000000002482;ACCS_000000000002415;LOAN_000000000002541;?ölen;Roman;Felsefe ve Psikoloji;Ketebe Yay?nlar?;Platon;Platon;0;0;Türkçe;44525,36249;100046
ISBN_000000000002483;ACCS_000000000002416;LOAN_000000000002542;?ölen Sofras?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Leyla ?pekçi;Leyla;?pekçi;0;Türkçe;45573,42456;101180
ISBN_000000000002484;ACCS_000000000002417;LOAN_000000000002543;?u Ç?lg?n Türkler;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Turgut Özakman;Turgut;Özakman;0;Türkçe;45573,42612;100032
ISBN_000000000002485;ACCS_000000000002418;LOAN_000000000002544;Tacettin Dergah;Roman;Do?a Bilimleri ve Matematik;T.C ?stanbul Valili?i;Nazif Öztürk;Nazif;Öztürk;0;;45573,42613;101181
ISBN_000000000002486;ACCS_000000000002419;LOAN_000000000002545;Taha121;Roman;Din ve Mitoloji;Ketebe Yay?nlar?;Dursun Ali Tökel;Dursun Ali;Tökel;0;Türkçe;44525,47648;101072
ISBN_000000000002487;ACCS_000000000002420;LOAN_000000000002546;Talihsiz Serüvenler Dizisi;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Lemony Sn?cket;Lemony;Sn?cket;0;Türkçe;44525,58748;101182
ISBN_000000000002488;ACCS_000000000002421;LOAN_000000000002547;Tam ?stedi?im Gibi;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Jill Mansell;Jill;Mansell;0;Türkçe;45188,4472;101183
ISBN_000000000002489;ACCS_000000000002422;LOAN_000000000002548;Tanr? Ku?lar?yla Bulu?mak;Roman;?iir;Yitik Ülke Yay?nlar?;Ursula K.Le Guin;Ursula K.Le;Guin;0;Türkçe;44526,5349;101164
ISBN_000000000002490;ACCS_000000000002423;LOAN_000000000002549;Tanr?lar?n Öyküsü;Roman;Türk Edebiyat?;Yitik Ülke Yay?nlar?;Ahmet Baylad?;Ahmet;Baylad?;0;Türkçe;44900,47168;100063
ISBN_000000000002491;ACCS_000000000002424;LOAN_000000000002550;Tanr?'N?n Bir Kulu;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Cormac Mccarty;Cormac;Mccarty;0;Türkçe;44901,44347;101184
ISBN_000000000002492;ACCS_000000000002425;LOAN_000000000002551;Tanr?'N?n Yaln?z K?rlar?;Roman;Türk Edebiyat?;Yitik Ülke Yay?nlar?;Serkan Türk;Serkan;Türk;0;Türkçe;45566,39914;100246
ISBN_000000000002493;ACCS_000000000002426;LOAN_000000000002552;Tanyeri Horozlar?;Roman;Türk Edebiyat?;Yitik Ülke Yay?nlar?;Ya?ar Kemal;Ya?ar;Kemal;0;Türkçe;45562,42552;100193
ISBN_000000000002494;ACCS_000000000002427;LOAN_000000000002553;Tanzimat Edebiyat?nda Kölelik;Roman;Tarih ve Co?rafya;Yitik Ülke Yay?nlar?;Prof. Dr. ?smail Parlat?r;Prof. Dr. ?smail;Parlat?r;0;Türkçe;45567,39707;101185
ISBN_000000000002495;ACCS_000000000002428;LOAN_000000000002554;Taras Bulba;Roman;Rus Edebiyat?;Yitik Ülke Yay?nlar?;Gogol;Gogol;0;0;Türkçe;45342,39333;100400
ISBN_000000000002496;ACCS_000000000002429;LOAN_000000000002555;Tar?k Bu?ra;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Hüseyin Tuncer;Hüseyin;Tuncer;0;Türkçe;45567,43321;100042
ISBN_000000000002497;ACCS_000000000002430;LOAN_000000000002556;Tarih Bilinci;Roman;Tarih ve Co?rafya;Yitik Ülke Yay?nlar?;Abdullah Y?ld?z;Abdullah;Y?ld?z;0;Türkçe;44529,39164;100082
ISBN_000000000002498;ACCS_000000000002431;LOAN_000000000002557;Tarih Boyunca Büyük Mazlumlar;Roman;Tarih ve Co?rafya;Büyük Do?u Yay?nlar?;Necip Faz?l K?sakürek;Necip Faz?l;K?sakürek;0;Türkçe;44531,52221;100038
ISBN_000000000002499;ACCS_000000000002432;LOAN_000000000002558;Tarih Felsefesi;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Prof. Dr. Mustafa Öztürk;Prof. Dr. Mustafa;Öztürk;0;Türkçe;44531,53549;101186
ISBN_000000000002500;ACCS_000000000002433;LOAN_000000000002559;Tarih Öncesi Ege;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;George Thomson;George;Thomson;0;Türkçe;44531,53332;100001
ISBN_000000000002501;ACCS_000000000002434;LOAN_000000000002560;Tarihi Hikayeler;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Ömer Seyfettin;Ömer;Seyfettin;0;Türkçe;45562,55454;100259
ISBN_000000000002502;ACCS_000000000002435;LOAN_000000000002561;Tarihimizle Yüzle?mek;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Emre Kongar;Emre;Kongar;0;Türkçe;45419,55503;100590
ISBN_000000000002503;ACCS_000000000002436;LOAN_000000000002562;Tarihin Ak???n? Degi?itiren Son Peygamber;Dini Eser;Din ve Mitoloji;Ketebe Yay?nlar?;Prof. Dr. Adnan Demircan;Prof. Dr. Adnan;Demircan;0;Türkçe;44900,55763;101187
ISBN_000000000002504;ACCS_000000000002437;LOAN_000000000002563;Tarihte  Bugüne;Roman;Türk Edebiyat?;Tedev Yay?nlar?;?lhan Bardakç?;?lhan;Bardakç?;0;Türkçe;;100424
ISBN_000000000002505;ACCS_000000000002438;LOAN_000000000002564;Tarihten Aksedenler;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Timuçin;Timuçin;0;0;Türkçe;45363,88742;101188
ISBN_000000000002506;ACCS_000000000002439;LOAN_000000000002565;Tarihten Kalan Yank?;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Büyük Ad?m Biyografi Dizisi - 8;Büyük Ad?m Biyografi Dizisi -;8;0;Türkçe;44529,40064;101189
ISBN_000000000002507;ACCS_000000000002440;LOAN_000000000002566;Tarihten Unutulmaz Sahneler;Roman;Tarih ve Co?rafya;Tedev Yay?nlar?;?lhan Bardakç?;?lhan;Bardakç?;0;;44529,40137;100424
ISBN_000000000002508;ACCS_000000000002441;LOAN_000000000002567;Tarot Ve Ç?kolata;Roman;Dünya Edebiyat?;Kelebek Bestseller;Marian Keyes;Marian;Keyes;0;Türkçe;44529,39944;101190
ISBN_000000000002509;ACCS_000000000002442;LOAN_000000000002568;Tartuffe;Roman;Frans?z Edebiyat?;Ketebe Yay?nlar?;Moliere;Moliere;0;0;Türkçe;44529,3567;101191
ISBN_000000000002510;ACCS_000000000002443;LOAN_000000000002569;Ta?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Adnan Özyalç?ner;Adnan;Özyalç?ner;0;Türkçe;45567,339;100153
ISBN_000000000002511;ACCS_000000000002444;LOAN_000000000002570;Ta?a Kaz?nan ?hanet;Roman;Tarih ve Co?rafya;Tedev Yay?nlar?;Cemal Ayd?n;Cemal;Ayd?n;0;Türkçe;44525,5381;100174
ISBN_000000000002512;ACCS_000000000002445;LOAN_000000000002571;Ta?lar? Yemek Yasak;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;?smet Özel;?smet;Özel;0;Türkçe;44524,49485;100275
ISBN_000000000002513;ACCS_000000000002446;LOAN_000000000002572;Ta?nak Partisinin Yapaca?? Bir?ey Yok;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Ovanes Kaçaznuni;Ovanes;Kaçaznuni;0;Türkçe;44900,50606;101192
ISBN_000000000002514;ACCS_000000000002447;LOAN_000000000002573;Ta?nak Partisi'Nin Yapca?? Bir ?ey Yok;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Ovanes Kaçaznuni;Ovanes;Kaçaznuni;0;Türkçe;44524,33157;101192
ISBN_000000000002515;ACCS_000000000002448;LOAN_000000000002574;Ta??uk-I Tal'At Ve Fitnat;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Morpa Kültür Yay?nlar?;Morpa Kültür;Yay?nlar?;0;Türkçe;45586,54674;100841
ISBN_000000000002516;ACCS_000000000002449;LOAN_000000000002575;Tatar Çölü;Roman;?talyan Edebiyat?;?leti?im Yay?nlar?;Dino Buzzati;Dino;Buzzati;0;Türkçe;45562,53964;101193
ISBN_000000000002517;ACCS_000000000002450;LOAN_000000000002576;Tatya'N?n K?z?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Trevanian;Trevanian;0;0;Türkçe;44529,45057;101194
ISBN_000000000002518;ACCS_000000000002451;LOAN_000000000002577;Tavuk;Roman;Türk Edebiyat?;Yitik Ülke Yay?nlar?;Serdar Çekinmez;Serdar;Çekinmez;0;Türkçe;44526,52707;100787
ISBN_000000000002521;ACCS_000000000002454;LOAN_000000000002580;Tebrikler Kovuldunuz;Roman;Türk Edebiyat?;Okyanus Yay?nlar?;Kaan Sekban;Kaan;Sekban;0;Türkçe;45573,50925;101195
ISBN_000000000002522;ACCS_000000000002455;LOAN_000000000002581;Tehlike Geliyor;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Burton Wohl;Burton;Wohl;0;Türkçe;45573,51804;101196
ISBN_000000000002523;ACCS_000000000002456;LOAN_000000000002582;Tehlikeli  A?k;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Ir?s Johansen;Ir?s;Johansen;0;Türkçe;45573,41362;100827
ISBN_000000000002524;ACCS_000000000002457;LOAN_000000000002583;Tehlikeli ?li?kiler;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Choderlos De Laclos;Choderlos De;Laclos;0;Türkçe;44531,55639;100482
ISBN_000000000002525;ACCS_000000000002458;LOAN_000000000002584;Tek Adam;Roman;Ortado?u (Yak?ndo?u);Ketebe Yay?nlar?;?evket Süreyya Aydemir;?evket Süreyya;Aydemir;0;Türkçe;44531,55639;100769
ISBN_000000000002526;ACCS_000000000002459;LOAN_000000000002585;Tek Adam Mustafa Kemal;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;?evket S;?evket;S;0;Türkçe;45567,31594;100064
ISBN_000000000002527;ACCS_000000000002460;LOAN_000000000002586;Tek Adam Mustafa Kemal 2;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;?evket Süreyya Aydemir;?evket Süreyya;Aydemir;0;Türkçe;45586,54703;100769
ISBN_000000000002528;ACCS_000000000002461;LOAN_000000000002587;Temel Ahlaki Prensipleriyle Tasavvuf;Roman;Din ve Mitoloji;T.C ?stanbul Valili?i;M.Mansur Gökcan;M.Mansur;Gökcan;0;Türkçe;45586,54703;101197
ISBN_000000000002529;ACCS_000000000002462;LOAN_000000000002588;Temel Bilgi Ansiklopedisi;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Junior Larousse;Junior;Larousse;0;Türkçe;45586,54703;101198
ISBN_000000000002530;ACCS_000000000002463;LOAN_000000000002589;Temiz ??;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Val Mc Derm?d;Val Mc;Derm?d;0;Türkçe;45026,34071;101199
ISBN_000000000002531;ACCS_000000000002463;LOAN_000000000002590;Temiz ??;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Val Mcderm?d;Val;Mcderm?d;0;Türkçe;44900,50134;101200
ISBN_000000000002532;ACCS_000000000002464;LOAN_000000000002591;Tenedos Rüzgarl? Söylencelerin Adas? Bozcaada;Roman;Türk Edebiyat?;Yitik Ülke Yay?nlar?;Bülent Akgezer;Bülent;Akgezer;0;Türkçe;45586,54699;100144
ISBN_000000000002533;ACCS_000000000002465;LOAN_000000000002592;Teneke Trampet;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Günter Grass;Günter;Grass;0;Türkçe;45586,54699;101201
ISBN_000000000002534;ACCS_000000000002466;LOAN_000000000002593;Tenha Seferler;Roman;?iir;Ketebe Yay?nlar?;?brahim Yasak;?brahim;Yasak;0;Türkçe;45586,54699;100075
ISBN_000000000002535;ACCS_000000000002467;LOAN_000000000002594;Tesla'N?n Kutusu;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Samantha Hunt;Samantha;Hunt;0;Türkçe;45586,54699;101202
ISBN_000000000002536;ACCS_000000000002468;LOAN_000000000002595;Testiden S?zan Damlalar;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;M.Cüneyd Usta;M.Cüneyd;Usta;0;Türkçe;45586,54699;101203
ISBN_000000000002537;ACCS_000000000002468;LOAN_000000000002596;Testiden S?zan Damlalar;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Büyük Ad?m Yay?nlar?;Büyük Ad?m;Yay?nlar?;0;Türkçe;45586,54699;100977
ISBN_000000000002538;ACCS_000000000002469;LOAN_000000000002597;Teyzenin Hikayesi;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Patrick White;Patrick;White;0;Türkçe;45562,36983;100893
ISBN_000000000002539;ACCS_000000000002470;LOAN_000000000002598;The 100;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Kass Morgan;Kass;Morgan;0;Türkçe;44523,55926;101204
ISBN_000000000002540;ACCS_000000000002471;LOAN_000000000002599;The Call Of The Wild;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Jack London;Jack;London;0;Türkçe;45586,54674;100179
ISBN_000000000002541;ACCS_000000000002472;LOAN_000000000002600;The Mysterious  ?sland Captain Nemo;Roman;Dil ve Dil Bilimi;Ketebe Yay?nlar?;Jules Verne;Jules;Verne;0;Türkçe;45586,54674;100302
ISBN_000000000002542;ACCS_000000000002473;LOAN_000000000002601;The Red Pony;Roman;Dil ve Dil Bilimi;Ketebe Yay?nlar?;John Steinbeck;John;Steinbeck;0;Türkçe;44523,5586;100068
ISBN_000000000002543;ACCS_000000000002474;LOAN_000000000002602;Therese Raqu?n;Roman;Frans?z Edebiyat?;Ketebe Yay?nlar?;E. Zola;E.;Zola;0;Türkçe;44531,55155;100269
ISBN_000000000002544;ACCS_000000000002475;LOAN_000000000002603;Therese Raquin;Roman;Frans?z Edebiyat?;Ketebe Yay?nlar?;E. Zola;E.;Zola;0;Türkçe;45449,43238;100269
ISBN_000000000002545;ACCS_000000000002476;LOAN_000000000002604;Thomas Jeffnerson;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Micheal Hardt;Micheal;Hardt;0;Türkçe;45429,37234;100629
ISBN_000000000002546;ACCS_000000000002477;LOAN_000000000002605;T?ls?ml? Deri;Roman;Frans?z Edebiyat?;Ketebe Yay?nlar?;Balzac;Balzac;0;0;Türkçe;45629,34759;100639
ISBN_000000000002547;ACCS_000000000002478;LOAN_000000000002606;T?moyht Archer;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Ph?l?p K. D?ck;Ph?l?p K.;D?ck;0;Türkçe;45562,55003;100211
ISBN_000000000002548;ACCS_000000000002479;LOAN_000000000002607;Tik Tak;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Dean R. Koontz;Dean R.;Koontz;0;Türkçe;44900,50655;100671
ISBN_000000000002549;ACCS_000000000002480;LOAN_000000000002608;Timur;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;M. Samih Fethi;M. Samih;Fethi;0;Türkçe;44531,55237;101205
ISBN_000000000002550;ACCS_000000000002481;LOAN_000000000002609;Tirende Bir Keman;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Mustafa Kutl?;Mustafa;Kutl?;0;Türkçe;44901,42693;100013
ISBN_000000000002551;ACCS_000000000002482;LOAN_000000000002610;Tiyatro Eserleri I?;Roman;Sanat;Ketebe Yay?nlar?;Necip Faz?l K?sakürek;Necip Faz?l;K?sakürek;0;Türkçe;45586,54701;100038
ISBN_000000000002552;ACCS_000000000002483;LOAN_000000000002611;Tiyatro Ve Bizler;Roman;Sanat;Ketebe Yay?nlar?;Forunat Strowsky;Forunat;Strowsky;0;Türkçe;44526,40993;101206
ISBN_000000000002553;ACCS_000000000002483;LOAN_000000000002612;Tiyatro Ve Bizler;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Fortunat Strowsky;Fortunat;Strowsky;0;Türkçe;44524,46762;101207
ISBN_000000000002554;ACCS_000000000002484;LOAN_000000000002613;Tohum;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;Necip Faz?l K?sakürek;Necip Faz?l;K?sakürek;0;Türkçe;44901,44295;100038
ISBN_000000000002555;ACCS_000000000002485;LOAN_000000000002614;Tohumun Topra?a Dü?tü;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Feyza Hepçilingirler;Feyza;Hepçilingirler;0;Türkçe;44526,50681;101030
ISBN_000000000002556;ACCS_000000000002486;LOAN_000000000002615;Tol;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Murat Uyurkulak;Murat;Uyurkulak;0;Türkçe;44529,48477;100442
ISBN_000000000002557;ACCS_000000000002487;LOAN_000000000002616;Tolstoy'Un Derledi?i Hadisler;Roman;Rus Edebiyat?;Lev Nikolayeviç Tolstoy Yay?nlar?;Lev Nikolayeviç Tolstoy;Nikolayeviç;Tolstoy;0;Türkçe;44529,48477;100019
ISBN_000000000002558;ACCS_000000000002488;LOAN_000000000002617;Tolstoy'Un ?nsan Ve Ya?am Felsefesi;Roman;Rus Edebiyat?;Lev Nikolayeviç Tolstoy Yay?nlar?;Lev Nikolayeviç Tolstoy;Nikolayeviç;Tolstoy;0;Türkçe;44525,35727;100019
ISBN_000000000002559;ACCS_000000000002489;LOAN_000000000002618;Tom Sawyer;Roman;?ngiliz Edebiyat?;Ketebe Yay?nlar?;Mark Twain;Mark;Twain;0;Türkçe;44901,48321;101208
ISBN_000000000002560;ACCS_000000000002490;LOAN_000000000002619;Tom Sawyer'In Maceralar?;Roman;?ngiliz Edebiyat?;Ketebe Yay?nlar?;Mark Twain;Mark;Twain;0;Türkçe;45026,34257;101208
ISBN_000000000002561;ACCS_000000000002491;LOAN_000000000002620;Tonguç Ve Enstitüleri;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Pakize Türko?lu;Pakize;Türko?lu;0;Türkçe;45586,54685;101209
ISBN_000000000002562;ACCS_000000000002492;LOAN_000000000002621;Top;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;William S. Burroughs;William S.;Burroughs;0;Türkçe;44526,41265;101210
